Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
62093,1.539901272,-0.71820172,-0.156164876,-1.340221416,-1.013073101,-1.312885528,-0.336854559,-0.50350766,-2.407578499,1.451092601,-0.235695809,-0.20695028,1.745078433,-0.301009942,0.126533016,-0.837286065,0.586117461,-0.416737961,-0.136338103,-0.232790125,-0.150123494,0.012266084,-0.108174039,0.428905813,0.724432379,-0.089032593,0.003700613,0.011521149,25,0
62094,-0.790365765,1.237117998,2.300278495,3.357845928,-0.66967349,1.056704603,-0.455028516,0.914659406,-1.610736252,0.847301017,0.19157703,-0.368789538,-0.503061116,0.373981492,0.206069279,1.761629021,-1.007214223,1.451981414,-0.743816241,-0.047572061,0.448716398,0.969935294,0.042167993,-0.033934786,-0.693568188,0.105006357,0.053722923,0.115065219,53.5,0
62094,-2.572560937,0.357356259,1.344037104,1.583877967,-2.060195113,-0.052077963,0.355694846,0.787277366,-0.622809904,-0.481862858,-0.254096898,0.720454965,1.341958416,0.313510945,1.726538814,0.404146252,0.063864413,0.508567451,0.23408509,0.495011391,0.246046427,0.464724529,-0.084781301,0.756107361,0.281155498,-0.189720382,0.367648273,-0.116994581,300,0
62096,-3.100537506,-0.986848557,0.98866976,-0.485935589,-0.211326082,0.157733212,-0.728264822,1.074798733,-1.612323712,-0.090476834,0.997145847,0.804591676,0.416279358,0.539952883,0.186055796,-0.861126631,-0.13366502,1.265572215,-2.410431597,-1.544166532,-0.193209166,0.456775751,1.086390572,-0.320337377,0.217711728,-0.410411093,0.072776188,-0.294255325,96.15,0
62096,-0.632042826,0.975029748,1.885432331,0.190696431,0.385905452,0.01721566,0.665713641,-0.034188621,-0.737108866,-0.196112764,1.750145142,0.134789378,-0.647598117,-0.217643963,0.991778312,-0.062121147,0.25802223,0.061972823,0.638794231,0.10247138,-0.190364103,-0.503590082,-0.169160517,-0.035316847,-0.124870546,0.200629697,-0.261163769,-0.145705953,1.98,0
62096,1.205197298,0.137870268,0.708363302,1.32122981,-0.607072673,-0.567443979,-0.117739963,-0.025762438,0.628009291,-0.141607216,-0.859729236,0.057101923,-0.934309665,0.107813118,-0.062558886,-0.229819649,-0.025022068,-0.443246182,0.057815781,-0.221240985,-0.283349262,-0.665918818,0.057682461,0.351959554,0.469567922,-0.541676415,0.035567601,0.025214564,1,0
62097,-0.568827409,-0.13839778,1.609863405,-1.359530678,-0.242660271,0.610159908,-0.020017601,0.34975619,-1.137455945,0.077524543,0.092875651,-0.152729315,-0.605022659,-0.043985154,-0.706928145,-1.100245261,-0.384538856,1.512667068,-1.180195399,-0.477093807,-0.257333651,-0.335000852,-0.044342993,-0.692128517,-0.285815473,0.352153742,0.087195981,0.107684834,49.99,0
62097,1.180900235,-0.25042149,0.531444583,0.782209272,0.02513845,1.565232835,-0.831979724,0.536022282,0.877762712,-0.0506848,-0.564357835,0.223664699,-0.636359671,-0.064734703,-0.048001145,0.52725813,-0.799111563,0.655220762,0.375948347,-0.146942117,-0.104542161,-0.137885378,-0.193581593,-1.723709232,0.51201839,-0.287282054,0.076508514,0.005984846,12.99,0
62097,-0.764280552,1.468381257,1.833418361,2.852447436,-0.625519108,-0.014190234,-0.192459712,0.599849604,-1.206486194,0.643892095,-0.893274105,-0.815976343,-0.578082406,0.536144124,1.547460876,0.341793094,0.084751167,0.615088551,0.556571099,0.146306878,0.2324753,0.62195479,-0.126571204,0.382747285,-0.20793668,0.330789963,0.265950377,0.12879254,10.65,0
62097,-3.081903419,2.323896104,0.380367978,-1.782870008,-0.424384113,0.573424651,-0.300087837,1.267803313,1.295526356,1.217715157,0.653204187,0.410999753,-0.603940377,0.033255998,1.707802911,-0.770909097,0.815447549,-2.409141541,-2.572029045,0.641213211,-0.180639922,0.216553848,0.234922555,-0.649627259,-0.367209854,0.783038908,0.193567898,-0.274003867,0.77,0
62098,1.219186307,0.540364786,-0.481236111,0.815108682,-0.018043068,-1.273673173,0.245565338,-0.128400448,-0.292272158,-0.515250106,1.907653499,0.091302507,-1.189742877,-0.893085464,0.360448777,0.7337167,0.916252019,0.815150283,-0.146878886,-0.128632327,-0.100108773,-0.316141223,-0.058865265,0.396872084,0.480256814,0.342105259,-0.040648027,0.032656806,0.76,0
62099,-0.461995706,-0.560614168,0.863862592,-2.589605622,-0.401625926,-0.232164563,0.378698492,-0.008326318,-2.929281912,0.846278719,0.947857483,-0.53101371,0.097698035,0.053052825,-0.774794688,-0.443681243,0.280005193,-0.254728266,-0.502807856,-0.156028687,-0.295505009,-0.789409053,0.296745799,-0.392146779,-0.374156391,-0.655037102,0.083226188,0.126596164,110,0
62099,-1.108275626,1.137046691,1.658917243,1.065519754,-0.744027662,-0.231758914,0.403890469,0.523197585,-0.276074713,-0.614162146,-1.072096642,-0.202185126,-0.906552433,0.343775373,0.140696349,-0.483042535,0.441880991,-0.123614284,0.895859723,0.147587977,-0.190955661,-0.567894016,-0.011408383,0.346152587,0.408298888,-0.390754091,0.188031164,0.084500999,72.57,0
62100,1.398416351,-0.481412967,0.137277696,-1.554014574,-1.019689098,-1.365449495,-0.207038901,-0.364632503,-0.103174685,-0.170030722,-0.203927331,0.793036534,1.091857283,0.114255972,1.345406986,-2.116300253,0.021762139,1.046195925,-0.145188039,-0.456031369,-0.506909451,-0.866497911,0.065612406,0.362853641,0.499916564,-0.827752089,0.073950189,0.032197513,12.99,0
62101,1.401606915,-0.598356786,0.067934085,-0.826506139,-0.598846415,-0.164396974,-0.585322902,-0.008975148,-0.804611817,0.716635304,0.482052003,-0.076123978,0.013845668,-0.138068308,-0.706723356,1.175294173,0.000275567,-0.909014022,1.416425762,0.101978318,0.011432618,0.00050874,-0.149926453,-0.479293864,0.611931643,-0.220141251,-0.001154789,-0.004099146,19.89,0
62101,-0.505974522,0.822155208,0.455687789,0.127136705,-0.502623597,-0.864966794,0.652337958,0.350482575,-0.849458239,-0.446473976,1.069194723,0.28872127,-1.088730643,1.036411514,-0.123323992,0.251253368,-0.267019186,0.296899425,0.158036823,-0.088686528,0.185438372,0.187363609,0.181685557,0.52304839,-0.264937289,0.232182792,-0.160878419,-0.039341941,85.25,0
62101,1.21214456,0.163118266,0.285362921,0.595727656,-0.485625847,-0.793010266,-0.147896273,0.053676079,0.066784566,-0.056819228,1.29925268,-0.109187236,-1.79859349,0.295069494,0.606575107,0.766751673,-0.146122785,0.435120399,0.105230069,-0.19389614,-0.258388684,-0.876857813,0.139862216,0.236073296,0.120692965,0.083621816,-0.039579623,0.016451308,1.79,0
62101,-0.637471101,1.208209767,1.009883156,0.808462201,-0.095158359,-0.146005932,0.257839099,0.55675539,-1.033654107,-0.306395761,1.340723455,0.601200852,-0.561907781,0.998417674,0.562970344,-0.335836025,0.110756301,0.191391427,0.284404935,-0.171932697,0.287659545,0.723182833,-0.060072962,0.226754252,-0.380286566,-0.331419507,0.057617817,0.089519856,9.9,0
161154,-3.387601029,3.977880741,-6.978585065,1.657765845,-1.100499733,-3.599486973,-3.68665071,1.942252225,-3.065089267,-7.509557474,2.989626407,-5.993632424,-0.164740078,-8.388442969,0.042128998,-4.137500501,-6.103903073,-1.972927803,0.434072537,-0.00430059,1.043587159,0.262188674,-0.479223921,-0.3266382,-0.15693859,0.113806571,0.35412426,0.287592125,0.38,1
163181,-5.238807736,0.623013014,-5.784506592,1.678889307,-0.364431872,-0.477294698,-4.276131504,-0.695172912,-2.971644386,-5.529131231,1.779504503,-4.836159014,-1.208991875,-2.901189811,0.281878306,-5.53954432,-7.290960213,-4.897766036,-0.308608992,-0.203269802,-0.326139919,1.509238687,-0.215966267,-0.245726907,0.893041277,0.865758089,0.854657017,-0.964482422,39.98,1
165132,-7.503926237,-0.36062801,-3.830952283,2.486102856,2.497366775,1.332436943,-6.783963787,-15.41538492,0.465511605,-0.394381262,1.054107212,0.974058516,-1.453668019,-1.425619905,0.577661575,0.836807763,2.844949618,1.613509558,2.548312655,-0.475126443,-6.389131866,2.249964393,1.670508267,0.140450002,0.162147414,1.207730909,1.268958468,0.097538236,12.31,1
62102,-1.765114744,-2.507421386,1.352231065,-0.210114265,-2.492505793,1.583464213,1.537143248,0.172170811,-1.20001076,-0.395065988,1.122772883,0.471359104,0.906166415,-0.808067105,-1.021428277,0.368562815,0.880573114,-1.034179977,1.497672983,1.912331055,0.656743866,0.713561577,1.663702981,-0.000766897,-0.095096865,-0.222993347,-0.063000605,0.191377556,725.36,0
62102,1.01841182,1.036663009,-1.689813707,1.315475833,1.698436056,0.528806549,0.331714502,0.364538762,-0.711797939,-1.57028828,3.463017821,0.538411363,-0.378095385,-3.04549518,1.468911143,-0.029741514,3.664588481,-0.105189589,-2.097944321,-0.167555416,-0.040237593,0.096171574,-0.09254897,-1.345663706,0.510304957,-0.182673523,0.107058302,0.071818003,0.89,0
62103,-0.891058045,0.63942577,1.893163038,0.208186686,-0.521072899,0.459111564,-0.435045145,0.918914549,0.114487267,-0.900596706,0.629372906,0.819692086,-0.779043504,0.152797176,-0.906262982,0.330307375,-0.290151561,0.179647623,-0.89881451,-0.331227345,0.139022746,0.340663286,-0.041658899,-0.019461807,-0.150266239,-0.572307264,-0.021619156,-0.038111609,9.45,0
62103,1.109124991,-0.342897721,-1.012782756,0.371235044,1.936789714,3.816386849,-0.554708349,0.906885541,0.387563372,-0.089327669,-0.644840974,0.272157555,-0.196073247,0.027393622,-0.254523628,-0.068859777,-0.491280818,0.071914052,0.312130056,0.10610528,-0.070874507,-0.267306976,-0.219479409,1.026864405,0.869977077,-0.263690124,0.026432344,0.027552863,78.92,0
62103,-0.751986327,0.87358013,2.276696711,-0.668857844,0.34302236,-0.67060456,1.047412236,-0.198076767,-0.452129397,-0.747698413,0.102332932,0.019587473,-0.195697178,-0.036426453,0.589899963,0.086520201,-0.423227244,-1.031877178,-1.335960001,-0.09435527,-0.211728778,-0.54245288,-0.158439575,0.375373816,0.106622883,-0.047517615,-0.168730344,-0.165089729,1.98,0
62105,1.293821947,0.308503502,-0.12914749,0.52566679,0.068742058,-0.869742683,0.387603398,-0.330696306,-0.202568493,-0.049002716,-0.609772725,0.494476558,0.993202912,0.215367166,0.733892906,0.106429342,-0.517751731,-0.42784439,0.065747135,-0.012916394,-0.07261678,-0.159341866,-0.143384623,-0.054452329,0.660482466,0.394249836,-0.049259862,0.00502121,17.5,0
62105,-1.569070609,1.731532702,1.675560092,0.822231264,-0.565680454,-0.812256185,0.324638314,0.286045374,-0.459663157,0.096269106,-0.176602726,0.128431591,0.021031492,0.335854001,1.30210514,-0.145078965,0.027052416,-0.202182852,0.4748392,0.00213635,-0.232552597,-0.605080596,0.021165174,0.663389964,0.109214345,-0.648562537,-0.628572427,-0.442132123,2,0
62105,1.110372309,0.522161785,0.525707081,2.246111715,0.288281848,0.449261082,0.026789629,0.133705472,-1.105230148,0.790422858,1.223117308,0.978794454,0.773016549,0.344600199,0.012725217,0.655149594,-0.768532732,-0.2386574,-0.960063837,-0.091937786,0.018652921,0.029122301,-0.036549847,-0.296760866,0.418328628,-0.020355179,0.004624553,0.009906409,13.69,0
62105,1.039702603,-0.04348895,0.050835741,0.944186899,-0.022009627,0.019034709,0.063523335,0.108038314,-0.124127011,0.133929891,1.073432106,0.355548923,-0.979338684,0.798594196,0.607670869,0.102328473,-0.461623529,0.132272341,-0.332867332,-0.065805872,0.118620768,0.177406994,-0.175458187,-0.317861938,0.569784876,-0.300437873,0.006023728,0.014128981,77.34,0
62106,-0.236221483,-0.172049715,1.688249453,-1.485514031,-0.874509156,-0.334241037,-0.298809577,-0.04561404,-2.765271339,1.134434585,-0.367234598,-1.435784737,0.083715567,-0.159112683,1.198439007,-1.289147887,1.264252811,-0.152046508,0.596682463,-0.156792675,-0.063928272,0.220727478,-0.248280189,0.077979077,0.228360539,0.096562594,0.099608886,0.068395895,11,0
62106,1.211792569,-0.467790388,-0.364887448,-0.304115418,1.42289,3.960384988,-1.188065632,1.068933606,0.796730648,-0.185928246,-0.505226738,0.269261441,0.003516731,-0.263644134,0.388736749,0.490765476,-0.673949907,0.211435162,0.327834415,0.050096128,-0.137109416,-0.381556193,-0.01577894,1.040190704,0.409175612,0.330658632,0.016818618,0.02275279,21.94,0
62107,0.972867086,0.213054208,0.975638789,2.835924971,-0.567528403,-0.364801738,0.111679919,-0.06826723,-0.36167449,0.480885822,-0.551969434,0.415285878,0.091411647,-0.107137821,-0.688602354,0.159560674,-0.123547591,-0.796794631,-0.734477873,0.000763015,-0.201450012,-0.64527231,0.036715212,0.693676997,0.334100437,-0.190669744,-0.006111496,0.043880313,87.58,0
62107,1.375621196,-1.020917682,0.675851843,-1.452244002,-1.408221491,-0.296345063,-1.044933931,0.003090316,-2.24645856,1.506569516,1.850053076,0.492450337,1.253137224,-0.246115386,0.100913603,-0.464534966,0.524338794,-0.365261032,-0.31184637,-0.262196618,-0.34088111,-0.64192967,0.229118094,0.180218296,0.011973247,-0.485149246,0.050986619,0.021645157,31,0
62108,-0.513443026,0.809801792,1.718403117,0.094028451,-0.297744651,-0.719246339,0.518114529,0.037141805,-0.219800047,-0.389076585,-0.026253654,-0.69625487,-1.677503497,0.498928587,1.240002165,-0.20588836,0.161577325,-0.610652644,-0.582848733,-0.205558947,0.040181638,-0.011764893,-0.00800424,0.57330845,-0.327228971,0.208988405,-0.107511377,0.055808815,9.75,0
62109,1.075027108,-0.64207723,0.62579431,0.525132627,-1.167411953,-0.633206823,-0.332986491,-0.142366144,-0.850343405,0.716067725,-0.639308887,-0.119275866,0.259963136,0.131605142,1.054489672,-1.089825447,-0.300832189,1.214714049,-1.148316909,-0.28045191,-0.480703281,-1.224081291,0.07541027,0.250792822,0.143092393,-0.631669966,0.037370725,0.061243624,135.32,0
62110,1.224445783,0.261958228,0.735811341,0.746238602,-0.746219237,-1.300190548,0.066984974,-0.235223629,0.020107403,-0.063843814,0.247827921,0.50478516,0.145743124,0.286161155,1.001089471,0.150824639,-0.224978059,-0.707076234,-0.318960555,-0.117231469,-0.22382483,-0.652017587,0.204052562,0.910530474,0.144107505,0.06190563,-0.028683641,0.024102777,0.89,0
62110,1.135829025,-0.859395908,0.198876687,-0.467720191,-1.207746987,-1.068006187,-0.196702427,-0.273430028,-0.874974389,0.617787544,-0.515250453,-0.275482651,0.004445001,0.226212944,0.911463387,-1.216290932,-0.002861026,0.759492706,-0.704332896,-0.223415009,-0.512442929,-1.34544768,0.074701149,0.371141795,0.000336828,0.803758828,-0.087967768,0.033157009,142.5,0
62110,1.339213306,-0.776224887,0.957851943,-0.604955128,-1.608683838,-0.749106161,-1.058754724,-0.021412604,-0.26908869,0.625320185,-0.468477165,-1.09234235,-0.544178657,-0.273289609,1.210640679,1.522316872,0.104771608,-0.743879353,0.224259893,0.071808566,0.382282881,0.977291114,-0.108742038,0.400523772,0.391729486,-0.047856222,0.028572824,0.027060413,29.95,0
93897,-10.30081976,6.483094588,-15.07636272,6.554191153,-8.880251722,-4.47167242,-14.9006886,3.840170238,-4.358441422,-14.53316169,7.58874088,-15.83571881,0.135035383,-11.56700592,-0.077026912,-11.46742974,-19.17299636,-6.969856384,2.211755833,0.113244363,1.508748425,1.041642099,-0.682789603,0.573543946,-1.602388974,-0.393520821,-0.468892516,0.10592016,1,1
62111,-2.66653426,-3.074015437,2.053483259,-1.069343093,-0.146500559,0.40907377,0.239944214,0.234399187,-0.684371343,-0.154511509,0.817630861,0.4312541,0.737731772,-1.134088285,-1.638189581,0.817469961,0.229168532,-1.190569198,0.342770577,1.773251234,0.431825305,0.326854423,1.060461913,-0.32180492,0.665749583,-0.323773357,-0.056068712,-0.042831948,474.07,0
62111,1.142666188,0.103938634,0.352433248,0.892734769,0.035585755,0.221507471,-0.083663847,0.047168415,0.163627224,-0.114828143,-0.779832881,0.346622531,0.720900986,0.116947757,1.433761765,0.30901481,-0.603228076,-0.419676911,-0.4271144,-0.014380204,-0.187162112,-0.581412198,-0.006028378,-0.788213499,0.338876117,-0.54804517,0.047345017,0.031538571,49,0
62111,-1.000346662,1.315897968,1.647753155,-0.224554988,0.053102139,-0.565205992,1.080321144,-0.374338305,0.433352701,0.980619865,0.378509065,0.02157793,-0.027235218,-0.454780418,1.180209312,-0.411180146,-0.237974813,-1.0191475,-0.550135207,0.568345684,-0.380235876,-0.427297752,0.011420693,0.372972247,-0.201876041,0.038260749,0.27820782,-0.127641477,22.47,0
62112,1.21665557,-1.243588209,0.376663927,-2.613565698,-1.68178504,-1.045833653,-0.68227977,-0.124588889,0.835357952,-0.668658731,1.419066452,1.585114059,0.377938409,0.067279895,0.549998812,-2.470676612,0.17780168,1.839087707,0.614183329,-0.340019256,-0.243913199,-0.124869033,-0.101949688,0.555774087,0.545859982,-0.772576097,0.093016873,0.035357153,79.99,0
62112,1.014934422,1.030916822,-1.691832064,1.316937987,1.696660812,0.529454309,0.334103068,0.364071565,-0.712009954,-1.571126655,3.46304361,0.538485503,-0.377774469,-3.045087667,1.469137582,-0.029504104,3.664641846,-0.104820792,-2.098519224,-0.163889788,-0.039146917,0.095221555,-0.094135489,-1.345571344,0.509644041,-0.182865497,0.106718198,0.072131415,2.69,0
62113,0.966735309,-1.166525731,1.854061075,1.228595588,-1.933357595,0.853143654,-1.399225231,0.40443395,0.63230004,0.338026189,-1.196307752,0.632708945,-0.06789152,-1.157052152,-1.502031773,-2.39763607,0.976868595,0.595799709,-1.093891519,-0.446595175,-0.329645523,-0.13873153,-0.019839274,0.400501246,0.295179955,-0.222341711,0.134918739,0.05832423,96.28,0
62114,1.191915186,0.138644558,0.130031229,0.464984034,-0.099148103,-0.125235203,-0.201277108,0.187053273,0.015890435,-0.114031247,1.307232113,0.112516185,-1.302345923,0.212560732,0.83200667,0.547850313,-0.012462143,0.036266007,-0.133462056,-0.185299456,-0.24680123,-0.785001776,0.123414878,-0.388927542,0.106821007,0.131973077,-0.020559206,0.010753379,1.98,0
62114,1.236404819,-0.427120157,-0.350601967,-0.314464217,1.435454782,3.955800283,-1.204971368,1.072240322,0.798231243,-0.179994414,-0.505409266,0.268736697,0.001245359,-0.266528419,0.387134064,0.48908514,-0.674327611,0.208824898,0.331903446,0.024151624,-0.144828975,-0.374832173,-0.004549911,1.039536983,0.413853428,0.332017383,0.019225802,0.02053453,9.2,0
62115,-0.401554517,1.075407513,1.161609637,-0.18786921,0.483921953,0.020757884,0.578358406,0.194342701,-0.738763388,-0.407725018,1.529570983,0.943052837,0.743029509,-0.357965551,0.395408659,0.351048116,-0.121842172,-0.067292885,-0.041122381,0.147932895,-0.198057323,-0.467464051,-0.04467824,-0.341208226,-0.196748636,0.102185397,0.262062306,0.082787958,4.45,0
62116,-0.092369784,0.763534936,1.229407421,-0.032515292,0.91747798,0.694379485,0.604854155,0.012279356,-0.328303328,-0.065227273,-0.311102548,-0.123310469,0.036731101,0.025046278,0.39759874,0.858221181,-1.495690231,1.126934954,0.67088501,0.044773497,-0.121705489,-0.228487448,-0.381452986,-1.426367026,0.149232289,-0.473150983,-0.109133803,-0.214109246,3.77,0
62116,0.923206604,-0.148516742,0.271503245,1.176862185,-0.244993772,-0.05636705,0.074569125,0.08034005,-0.222085081,0.149720176,1.424722656,0.707995086,-0.494265474,0.668620696,0.551823156,0.089942499,-0.416205596,0.055790634,-0.577298202,0.044950586,0.214751105,0.382336827,-0.189672789,0.015273709,0.512930177,-0.278942373,0.006095393,0.027635438,120.4,0
62117,-1.047647135,-0.679945874,1.30095966,-0.112012432,1.062368454,-1.442114038,-0.331956488,0.167089571,-0.184971921,-0.2544717,0.97044553,0.57077277,-0.432380851,0.394125822,-0.260064769,0.73543508,-0.987264488,0.433107074,-0.54794897,0.158381751,0.240648817,0.230758259,0.431062532,0.308023581,-1.232040981,-0.131885514,0.141727488,0.251286379,20.81,0
62117,1.084083554,0.154054602,0.458181382,1.148209785,-0.240722188,-0.195761013,-0.034823296,0.086219787,-0.242482193,0.188221277,1.625218215,0.830077748,-0.434982725,0.63804684,0.514101059,0.013564682,-0.351217097,-0.042536677,-0.626090633,-0.13851398,0.174488627,0.475902992,-0.085162609,0.232619531,0.522961992,-0.282988709,0.024115087,0.014306655,29.8,0
62118,-2.767340163,-0.580370218,2.033139063,0.361086442,0.098784523,-0.042797822,-0.230004216,-0.652716478,0.291695205,-0.013135829,0.51087321,-0.508010158,-1.794785332,0.210145152,0.574502838,1.315478417,-1.191372867,1.212268604,-0.563701718,-1.211836658,0.665782171,0.068668958,0.088680546,-0.032012483,0.424654159,-0.408597356,-0.031645129,0.251638587,120,0
62118,-0.318423032,0.51772658,1.606757572,0.238729634,-0.249968831,-0.345993614,0.351692373,0.14051729,-0.034869585,-0.398218244,0.750177885,0.568215489,-0.956208395,0.073311059,-1.335733171,-0.291589689,-0.07717583,0.143371919,0.53943364,-0.110057346,0.101720596,0.434692674,-0.042657159,0.580255922,-0.635649231,0.231266124,0.148674142,0.169425114,11.5,0
62118,-0.384329703,-1.061667043,1.434721437,-2.192058102,-0.243527433,-1.411493975,-0.263220671,-0.399963241,-2.148064924,1.126031107,-0.609200858,-0.902788258,0.887528759,-0.706030096,-0.168411081,-0.383376881,0.102644616,0.005579749,-0.798261284,-0.071962992,-0.044422673,0.203371773,0.175637968,0.370009394,-0.683373677,-0.510725028,0.003097785,-0.01831525,34,0
62118,1.145408228,0.11789362,0.118149906,0.966558936,-0.165118662,-0.459818193,0.107538387,-0.029840006,-0.136959363,0.189167671,0.874923876,0.340581445,-0.831017328,0.736222828,0.336913645,0.384124881,-0.748516281,0.557990714,0.034815517,-0.091311808,0.072964367,0.091139808,-0.178047462,-0.004394665,0.658992074,-0.3271555,-0.003470488,0.012200936,45,0
62118,0.617344649,-1.419825509,-1.327719233,-0.792270301,1.385269042,3.411070237,-0.296239625,0.755917893,0.138667176,-0.272590421,0.028306074,0.086613976,0.183873505,0.353725578,1.473176705,0.86979972,-0.887740903,-0.002420113,0.261687871,0.807314622,-0.077661185,-1.229134193,-0.180670291,1.047834155,0.026230847,0.720162012,-0.133943695,0.070718745,370.47,0
62119,-1.312538188,-0.336577719,-0.900087042,-3.388325317,0.476856019,3.317933606,-1.467175392,1.579013003,-2.431904351,0.699527732,-0.661596443,-0.92896016,0.564986843,0.100126896,0.288054828,0.620140001,-0.043706505,0.463155045,-0.500019089,-0.607654909,-0.27436613,-0.998062051,-0.054532485,0.949119316,0.004757332,-0.579451877,-0.536696741,-0.2848595,72.1,0
62120,1.24110533,0.797647595,-0.199811187,1.294780481,0.186226627,-1.155791537,0.417801675,-0.34554272,-0.350992174,-0.618019488,0.345240604,0.891806048,1.748538099,-1.406662006,0.863647384,0.420504115,0.571640118,0.247500636,-0.595115184,0.008410253,-0.031491428,0.067124598,-0.140530364,0.325667825,0.751562331,-0.333548129,0.043527702,0.055079362,1,0
62120,0.884292145,-0.495552706,0.611095906,0.893647729,-0.876698092,-0.399309872,-0.057193259,0.031974741,0.324492333,-0.091911571,1.137975545,0.957511273,-0.678082262,0.236123827,-0.774425778,-0.003549273,-0.143160762,-0.197840051,0.391168592,0.146882197,-0.152015789,-0.66519928,-0.031376118,0.557136582,0.207723866,0.136627328,-0.049974204,0.033187083,152,0
62120,-0.556464029,0.817447724,1.986504354,-0.789214192,0.481781661,-0.739410042,1.428856186,-0.935376773,0.443396851,0.967862855,1.694969765,0.151818176,-0.745096258,-0.590830068,-0.203525438,0.325051365,-1.330672291,-0.116499339,-0.65794181,0.164395792,-0.297851928,-0.404901966,-0.091777479,0.487842945,-0.470088505,-0.292935114,-0.971175972,-0.799559707,2.67,0
161154,-3.387601029,3.977880741,-6.978585065,1.657765845,-1.100499733,-3.599486973,-3.68665071,1.942252225,-3.065089267,-7.509557474,2.989626407,-5.993632424,-0.164740078,-8.388442969,0.042128998,-4.137500501,-6.103903073,-1.972927803,0.434072537,-0.00430059,1.043587159,0.262188674,-0.479223921,-0.3266382,-0.15693859,0.113806571,0.35412426,0.287592125,0.38,1
163181,-5.238807736,0.623013014,-5.784506592,1.678889307,-0.364431872,-0.477294698,-4.276131504,-0.695172912,-2.971644386,-5.529131231,1.779504503,-4.836159014,-1.208991875,-2.901189811,0.281878306,-5.53954432,-7.290960213,-4.897766036,-0.308608992,-0.203269802,-0.326139919,1.509238687,-0.215966267,-0.245726907,0.893041277,0.865758089,0.854657017,-0.964482422,39.98,1
165132,-7.503926237,-0.36062801,-3.830952283,2.486102856,2.497366775,1.332436943,-6.783963787,-15.41538492,0.465511605,-0.394381262,1.054107212,0.974058516,-1.453668019,-1.425619905,0.577661575,0.836807763,2.844949618,1.613509558,2.548312655,-0.475126443,-6.389131866,2.249964393,1.670508267,0.140450002,0.162147414,1.207730909,1.268958468,0.097538236,12.31,1
62123,1.037649038,-0.036785363,0.043295638,1.394609047,-0.171072988,-0.388416996,0.261874226,-0.047874611,0.228392013,-0.050302065,-0.630223091,-0.259532409,-1.375760369,0.543253749,0.38810189,-0.599794147,0.239430648,-0.71840183,-0.505657917,-0.111527699,0.027841761,0.03022452,-0.174498455,0.072958181,0.694573475,-0.236086651,0.00205874,0.022054612,85.38,0
62125,1.052934491,-0.094520171,0.003787652,1.140750069,0.219408007,0.627224836,0.016662027,0.182063437,0.122787245,0.023174427,0.376145728,0.79990269,-0.339762536,0.283628475,-0.695786245,-0.264291404,-0.269346838,-0.165914968,0.214172452,-0.037256443,-0.067833312,-0.152714589,-0.231751229,-0.80467292,0.709543278,-0.284419581,0.020838993,0.008170594,74.01,0
62125,1.136082615,-0.098568716,0.853800099,0.142905267,-0.779017984,-0.61456093,-0.250572133,-0.065034623,0.219614167,-0.252245628,0.437395966,0.898441285,0.983378696,-0.041297546,1.408287825,0.11025232,-0.070995579,-1.087607883,-0.537357298,0.01836665,-0.115635748,-0.339385063,0.186486868,0.458458626,-0.08798405,0.791975494,-0.045415127,0.022048178,36.42,0
62125,1.290893087,-0.480891252,-0.034126191,-1.509524049,-0.500099953,-0.40550931,-0.275299007,0.018474477,1.514621923,-1.009725639,0.45599657,1.039578221,-0.545009118,0.220534994,-0.046617073,-0.492550652,-0.260376629,0.267198709,1.756928736,-0.07562162,-0.268358671,-0.582510932,-0.104367207,-0.471720751,0.553776394,-0.118981984,0.004715443,-0.00307067,16,0
62126,1.266620969,-0.07885242,0.183537206,0.527498888,-0.089076464,0.318535536,-0.285572221,0.132237729,0.480731756,-0.03082344,-0.085702919,0.63728074,-0.296312322,0.006630276,-0.988049528,0.152555309,-0.525211539,0.314579256,0.877614229,-0.110284636,-0.113187448,-0.111970193,-0.222181384,-0.658395188,0.687437118,0.487370433,-0.022250838,-0.011544321,1.29,0
62126,1.16134761,-1.152026308,0.96568057,-0.530186041,-1.326894327,0.647560707,-1.267556483,0.37736444,-0.016221917,0.497754368,0.711426446,0.089752009,-0.629722894,-0.568535998,-1.027047665,0.775820596,0.639084301,-1.299214733,0.953819752,0.119166798,0.08910908,0.266603166,-0.062292299,-0.293255812,0.280055641,-0.215726995,0.050750786,0.017401593,70,0
62126,-1.564832159,-0.89660036,0.698831014,-1.935963375,2.081874551,-1.226761066,0.193658837,0.029079973,0.398553115,-1.514326214,0.117432818,1.23508393,0.615676741,0.208019496,-0.670598499,-0.446948269,-0.833623076,0.623030608,0.898639238,0.375826623,0.181314635,0.210935225,-0.241353558,-0.787602677,0.893504399,-0.660574706,0.027149775,0.099029296,39.46,0
62126,-1.73829051,0.347895016,0.847097984,-0.999079861,-0.575370372,-0.164120974,-0.473811167,0.997607188,-1.747205714,-0.340178974,0.447845153,0.906611564,0.022958066,0.546909225,-1.631298213,-1.532229251,0.404242657,0.861986393,-1.2796905,-0.740245339,-0.242758343,-0.543775309,-0.118064491,0.026614188,0.10016997,0.206121435,-0.302676807,-0.1321442,14,0
